start_date,end_date,category,start,stop,miles,purpose,day,month,route,trip_duration,hour,is_weekend,high_distance
2016-04-29 18:46:00,2016-04-29 19:18:00,Business,Cary,Durham,14.2,Customer Visit,Friday,April,Cary - Durham,32.0,18.0,False,False
2016-04-29 22:44:00,2016-04-29 23:19:00,Business,Durham,Cary,18.2,Meeting,Friday,April,Durham - Cary,35.0,22.0,False,False
2016-04-30 18:42:00,2016-04-30 18:57:00,Business,Whitebridge,Waverly Place,7.7,Meal/Entertain,Saturday,April,Whitebridge - Waverly Place,15.0,18.0,True,False
2016-04-30 22:16:00,2016-04-30 22:34:00,Business,Waverly Place,Whitebridge,6.8,Meeting,Saturday,April,Waverly Place - Whitebridge,18.0,22.0,True,False
2016-05-01 13:45:00,2016-05-01 13:53:00,Business,Whitebridge,Westpark Place,2.1,Meal/Entertain,Sunday,May,Whitebridge - Westpark Place,8.0,13.0,True,False
2016-05-01 14:26:00,2016-05-01 14:31:00,Business,Westpark Place,Whitebridge,2.3,Meeting,Sunday,May,Westpark Place - Whitebridge,5.0,14.0,True,False
2016-05-01 17:33:00,2016-05-01 17:45:00,Business,Whitebridge,Tanglewood,6.2,Between Offices,Sunday,May,Whitebridge - Tanglewood,12.0,17.0,True,False
2016-05-01 17:54:00,2016-05-01 18:10:00,Business,Tanglewood,Parkway,7.5,Meeting,Sunday,May,Tanglewood - Parkway,16.0,17.0,True,False
2016-05-01 22:38:00,2016-05-01 22:49:00,Business,Parkway,Whitebridge,3.1,Errand/Supplies,Sunday,May,Parkway - Whitebridge,11.0,22.0,True,False
2016-05-02 14:14:00,2016-05-02 14:21:00,Business,Whitebridge,Westpark Place,2.2,Errand/Supplies,Monday,May,Whitebridge - Westpark Place,7.0,14.0,False,False
2016-05-02 15:37:00,2016-05-02 15:48:00,Business,Westpark Place,Whitebridge,3.9,Meal/Entertain,Monday,May,Westpark Place - Whitebridge,11.0,15.0,False,False
2016-05-03 22:20:00,2016-05-03 22:28:00,Business,Morrisville,Cary,2.5,Meal/Entertain,Tuesday,May,Morrisville - Cary,8.0,22.0,False,False
2016-05-04 15:16:00,2016-05-04 15:37:00,Business,Cary,Morrisville,8.7,Meal/Entertain,Wednesday,May,Cary - Morrisville,21.0,15.0,False,False
2016-05-04 20:55:00,2016-05-04 21:14:00,Business,Mcvan,Capitol One,14.5,Errand/Supplies,Wednesday,May,Mcvan - Capitol One,19.0,20.0,False,False
2016-05-04 21:30:00,2016-05-04 21:36:00,Business,Capitol One,University District,4.5,Meal/Entertain,Wednesday,May,Capitol One - University District,6.0,21.0,False,False
2016-05-04 22:19:00,2016-05-04 22:27:00,Business,University District,Capitol One,5.0,Meal/Entertain,Wednesday,May,University District - Capitol One,8.0,22.0,False,False
2016-05-05 21:24:00,2016-05-05 21:36:00,Business,Seattle,Redmond,14.2,Meal/Entertain,Thursday,May,Seattle - Redmond,12.0,21.0,False,False
2016-05-05 22:34:00,2016-05-05 22:40:00,Business,Redmond,Bellevue,2.9,Errand/Supplies,Thursday,May,Redmond - Bellevue,6.0,22.0,False,False
2016-05-05 23:55:00,2016-05-06 00:08:00,Business,Bellevue,Seattle,12.9,Meeting,Thursday,May,Bellevue - Seattle,13.0,23.0,False,False
2016-05-06 05:47:00,2016-05-06 06:02:00,Business,Capitol One,Mcvan,14.4,Meeting,Friday,May,Capitol One - Mcvan,15.0,5.0,False,False
2016-05-06 16:45:00,2016-05-06 16:59:00,Business,Chapel Hill,Morrisville,17.0,Meeting,Friday,May,Chapel Hill - Morrisville,14.0,16.0,False,False
2016-05-06 17:18:00,2016-05-06 17:44:00,Business,Morrisville,Cary,7.9,Customer Visit,Friday,May,Morrisville - Cary,26.0,17.0,False,False
2016-05-09 06:08:00,2016-05-09 06:25:00,Business,Cary,Morrisville,8.4,Customer Visit,Monday,May,Cary - Morrisville,17.0,6.0,False,False
2016-05-09 14:39:00,2016-05-09 15:06:00,Business,San Francisco,Palo Alto,20.5,Between Offices,Monday,May,San Francisco - Palo Alto,27.0,14.0,False,True
2016-05-09 17:58:00,2016-05-09 18:26:00,Business,Palo Alto,Sunnyvale,9.8,Customer Visit,Monday,May,Palo Alto - Sunnyvale,28.0,17.0,False,False
2016-05-09 19:35:00,2016-05-09 19:59:00,Business,Sunnyvale,Newark,17.6,Customer Visit,Monday,May,Sunnyvale - Newark,24.0,19.0,False,False
2016-05-10 09:03:00,2016-05-10 09:20:00,Business,Newark,Menlo Park,9.3,Customer Visit,Tuesday,May,Newark - Menlo Park,17.0,9.0,False,False
2016-05-10 17:19:00,2016-05-10 17:31:00,Business,Menlo Park,Newark,7.9,Customer Visit,Tuesday,May,Menlo Park - Newark,12.0,17.0,False,False
2016-05-11 08:35:00,2016-05-11 09:12:00,Business,Newark,San Francisco,25.6,Meeting,Wednesday,May,Newark - San Francisco,37.0,8.0,False,True
2016-05-11 21:47:00,2016-05-11 22:04:00,Business,Morrisville,Cary,8.1,Meeting,Wednesday,May,Morrisville - Cary,17.0,21.0,False,False
2016-05-14 18:35:00,2016-05-14 18:39:00,Business,Cary,Morrisville,3.1,Meal/Entertain,Saturday,May,Cary - Morrisville,4.0,18.0,True,False
2016-05-14 23:01:00,2016-05-14 23:05:00,Business,Morrisville,Cary,3.1,Meal/Entertain,Saturday,May,Morrisville - Cary,4.0,23.0,True,False
2016-05-17 13:15:00,2016-05-17 13:23:00,Business,Whitebridge,Preston,2.8,Errand/Supplies,Tuesday,May,Whitebridge - Preston,8.0,13.0,False,False
2016-05-17 13:56:00,2016-05-17 14:08:00,Business,Preston,Westpark Place,2.7,Errand/Supplies,Tuesday,May,Preston - Westpark Place,12.0,13.0,False,False
2016-05-17 14:34:00,2016-05-17 14:40:00,Business,Westpark Place,Whitebridge,1.9,Errand/Supplies,Tuesday,May,Westpark Place - Whitebridge,6.0,14.0,False,False
2016-05-18 09:11:00,2016-05-18 09:41:00,Business,Cary,Morrisville,8.4,Customer Visit,Wednesday,May,Cary - Morrisville,30.0,9.0,False,False
2016-05-18 13:00:00,2016-05-18 13:02:00,Business,Morrisville,Raleigh,7.6,Customer Visit,Wednesday,May,Morrisville - Raleigh,2.0,13.0,False,False
2016-05-19 14:37:00,2016-05-19 15:01:00,Business,Old City,Parkway Museums,2.9,Meal/Entertain,Thursday,May,Old City - Parkway Museums,24.0,14.0,False,False
2016-05-20 10:56:00,2016-05-20 11:07:00,Business,Old City,Hog Island,11.2,Meeting,Friday,May,Old City - Hog Island,11.0,10.0,False,False
2016-05-20 15:43:00,2016-05-20 16:12:00,Business,Morrisville,Cary,8.2,Meal/Entertain,Friday,May,Morrisville - Cary,29.0,15.0,False,False
2016-05-22 15:39:00,2016-05-22 15:46:00,Business,Cary,Morrisville,3.0,Meal/Entertain,Sunday,May,Cary - Morrisville,7.0,15.0,True,False
2016-05-22 18:46:00,2016-05-22 18:53:00,Business,Morrisville,Cary,2.5,Meal/Entertain,Sunday,May,Morrisville - Cary,7.0,18.0,True,False
2016-05-23 20:19:00,2016-05-23 20:27:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,Monday,May,Whitebridge - Savon Height,8.0,20.0,False,False
2016-05-23 21:09:00,2016-05-23 21:21:00,Business,Savon Height,Whitebridge,3.6,Errand/Supplies,Monday,May,Savon Height - Whitebridge,12.0,21.0,False,False
2016-05-27 20:26:00,2016-05-27 20:30:00,Business,Whitebridge,Kildaire Farms,4.5,Errand/Supplies,Friday,May,Whitebridge - Kildaire Farms,4.0,20.0,False,False
2016-05-27 20:47:00,2016-05-27 20:53:00,Business,Savon Height,Kilarney Woods,1.2,Meeting,Friday,May,Savon Height - Kilarney Woods,6.0,20.0,False,False
2016-05-27 22:11:00,2016-05-27 22:14:00,Business,Kilarney Woods,Kildaire Farms,1.7,Errand/Supplies,Friday,May,Kilarney Woods - Kildaire Farms,3.0,22.0,False,False
2016-05-28 00:15:00,2016-05-28 00:21:00,Business,Kilarney Woods,Whitebridge,4.7,Errand/Supplies,Saturday,May,Kilarney Woods - Whitebridge,6.0,0.0,True,False
2016-05-28 12:52:00,2016-05-28 13:06:00,Business,Cary,Morrisville,6.1,Meal/Entertain,Saturday,May,Cary - Morrisville,14.0,12.0,True,False
2016-05-28 14:35:00,2016-05-28 15:04:00,Business,Morrisville,Cary,11.3,Customer Visit,Saturday,May,Morrisville - Cary,29.0,14.0,True,False
2016-05-31 13:54:00,2016-05-31 14:41:00,Business,Cary,Raleigh,14.9,Meeting,Tuesday,May,Cary - Raleigh,47.0,13.0,False,False
2016-05-31 16:02:00,2016-05-31 16:39:00,Business,Raleigh,Cary,14.0,Meeting,Tuesday,May,Raleigh - Cary,37.0,16.0,False,False
2016-05-31 17:50:00,2016-05-31 17:59:00,Business,Westpark Place,Whitebridge,1.8,Meeting,Tuesday,May,Westpark Place - Whitebridge,9.0,17.0,False,False
2016-06-01 10:19:00,2016-06-01 10:47:00,Business,Cary,Morrisville,6.7,Customer Visit,Wednesday,June,Cary - Morrisville,28.0,10.0,False,False
2016-06-01 13:10:00,2016-06-01 13:39:00,Business,Morrisville,Cary,9.6,Meeting,Wednesday,June,Morrisville - Cary,29.0,13.0,False,False
2016-06-03 11:29:00,2016-06-03 11:49:00,Business,Cary,Durham,10.4,Meeting,Friday,June,Cary - Durham,20.0,11.0,False,False
2016-06-03 13:08:00,2016-06-03 13:38:00,Business,Durham,Cary,9.9,Meeting,Friday,June,Durham - Cary,30.0,13.0,False,False
2016-06-03 15:31:00,2016-06-03 15:54:00,Business,Cary,Morrisville,6.0,Meal/Entertain,Friday,June,Cary - Morrisville,23.0,15.0,False,False
2016-06-03 18:14:00,2016-06-03 18:29:00,Business,Townes at Everett Crossing,Chessington,3.3,Errand/Supplies,Friday,June,Townes at Everett Crossing - Chessington,15.0,18.0,False,False
2016-06-03 18:41:00,2016-06-03 18:53:00,Business,Morrisville,Cary,3.1,Errand/Supplies,Friday,June,Morrisville - Cary,12.0,18.0,False,False
2016-06-03 19:36:00,2016-06-03 19:42:00,Business,Huntington Woods,Weston,1.7,Errand/Supplies,Friday,June,Huntington Woods - Weston,6.0,19.0,False,False
2016-06-03 22:47:00,2016-06-03 23:06:00,Business,Morrisville,Cary,4.0,Between Offices,Friday,June,Morrisville - Cary,19.0,22.0,False,False
2016-06-05 14:03:00,2016-06-05 14:33:00,Business,Whitebridge,Savon Height,7.8,Customer Visit,Sunday,June,Whitebridge - Savon Height,30.0,14.0,True,False
2016-06-05 15:06:00,2016-06-05 15:22:00,Business,Cary,Morrisville,7.8,Customer Visit,Sunday,June,Cary - Morrisville,16.0,15.0,True,False
2016-06-05 15:57:00,2016-06-05 16:08:00,Business,Weston,Weston,3.8,Meal/Entertain,Sunday,June,Weston - Weston,11.0,15.0,True,False
2016-06-05 18:05:00,2016-06-05 18:14:00,Business,Morrisville,Cary,2.5,Meal/Entertain,Sunday,June,Morrisville - Cary,9.0,18.0,True,False
2016-06-05 21:53:00,2016-06-05 22:05:00,Business,Cary,Durham,9.9,Meeting,Sunday,June,Cary - Durham,12.0,21.0,True,False
2016-06-05 23:52:00,2016-06-06 00:08:00,Business,Durham,Cary,9.9,Meeting,Sunday,June,Durham - Cary,16.0,23.0,True,False
2016-06-06 15:36:00,2016-06-06 15:45:00,Business,Whitebridge,Hazelwood,3.0,Errand/Supplies,Monday,June,Whitebridge - Hazelwood,9.0,15.0,False,False
2016-06-06 16:16:00,2016-06-06 16:24:00,Business,Hazelwood,Whitebridge,2.4,Errand/Supplies,Monday,June,Hazelwood - Whitebridge,8.0,16.0,False,False
2016-06-06 20:06:00,2016-06-06 20:20:00,Business,Cary,Apex,5.7,Meal/Entertain,Monday,June,Cary - Apex,14.0,20.0,False,False
2016-06-06 21:08:00,2016-06-06 21:37:00,Business,Apex,Cary,7.2,Meal/Entertain,Monday,June,Apex - Cary,29.0,21.0,False,False
2016-06-06 21:41:00,2016-06-06 22:00:00,Business,Cary,Durham,10.4,Meeting,Monday,June,Cary - Durham,19.0,21.0,False,False
2016-06-06 23:34:00,2016-06-06 23:48:00,Business,Durham,Cary,9.9,Meeting,Monday,June,Durham - Cary,14.0,23.0,False,False
2016-06-07 21:42:00,2016-06-07 22:00:00,Business,Cary,Durham,10.4,Meeting,Tuesday,June,Cary - Durham,18.0,21.0,False,False
2016-06-07 23:41:00,2016-06-08 00:04:00,Business,Durham,Cary,9.9,Meeting,Tuesday,June,Durham - Cary,23.0,23.0,False,False
2016-06-08 08:23:00,2016-06-08 08:53:00,Business,Cary,Morrisville,8.7,Meal/Entertain,Wednesday,June,Cary - Morrisville,30.0,8.0,False,False
2016-06-08 12:04:00,2016-06-08 13:01:00,Business,Jamaica,New York,22.3,Errand/Supplies,Wednesday,June,Jamaica - New York,57.0,12.0,False,True
2016-06-08 13:12:00,2016-06-08 13:29:00,Business,Seaport,Gramercy-Flatiron,3.3,Meal/Entertain,Wednesday,June,Seaport - Gramercy-Flatiron,17.0,13.0,False,False
2016-06-08 14:31:00,2016-06-08 14:37:00,Business,Medical Centre,Tudor City,0.7,Errand/Supplies,Wednesday,June,Medical Centre - Tudor City,6.0,14.0,False,False
2016-06-08 16:55:00,2016-06-08 17:11:00,Business,Rose Hill,Soho,2.5,Meal/Entertain,Wednesday,June,Rose Hill - Soho,16.0,16.0,False,False
2016-06-08 17:16:00,2016-06-08 17:18:00,Business,Soho,Tribeca,0.5,Errand/Supplies,Wednesday,June,Soho - Tribeca,2.0,17.0,False,False
2016-06-08 17:59:00,2016-06-08 18:05:00,Business,Tribeca,Financial District,0.9,Errand/Supplies,Wednesday,June,Tribeca - Financial District,6.0,17.0,False,False
2016-06-08 20:11:00,2016-06-08 20:25:00,Business,Financial District,Kips Bay,4.8,Errand/Supplies,Wednesday,June,Financial District - Kips Bay,14.0,20.0,False,False
2016-06-10 15:19:00,2016-06-10 16:28:00,Business,New York,Jamaica,16.3,Meeting,Friday,June,New York - Jamaica,69.0,15.0,False,False
2016-06-10 21:47:00,2016-06-10 22:04:00,Business,Cary,Durham,10.4,Meeting,Friday,June,Cary - Durham,17.0,21.0,False,False
2016-06-10 23:53:00,2016-06-11 00:01:00,Business,Durham,Cary,9.9,Meeting,Friday,June,Durham - Cary,8.0,23.0,False,False
2016-06-11 17:08:00,2016-06-11 17:16:00,Business,Cary,Morrisville,3.7,Errand/Supplies,Saturday,June,Cary - Morrisville,8.0,17.0,True,False
2016-06-11 17:34:00,2016-06-11 17:39:00,Business,Morrisville,Cary,4.6,Meal/Entertain,Saturday,June,Morrisville - Cary,5.0,17.0,True,False
2016-06-11 17:50:00,2016-06-11 17:56:00,Business,Westpark Place,Whitebridge,1.7,Meeting,Saturday,June,Westpark Place - Whitebridge,6.0,17.0,True,False
2016-06-11 21:45:00,2016-06-11 22:04:00,Business,Cary,Durham,10.4,Meeting,Saturday,June,Cary - Durham,19.0,21.0,True,False
2016-06-11 23:39:00,2016-06-12 00:05:00,Business,Durham,Cary,9.9,Meeting,Saturday,June,Durham - Cary,26.0,23.0,True,False
2016-06-12 19:53:00,2016-06-12 19:56:00,Business,Cary,Morrisville,2.5,Meal/Entertain,Sunday,June,Cary - Morrisville,3.0,19.0,True,False
2016-06-12 20:05:00,2016-06-12 20:16:00,Business,Morrisville,Cary,4.3,Errand/Supplies,Sunday,June,Morrisville - Cary,11.0,20.0,True,False
2016-06-12 21:58:00,2016-06-12 22:19:00,Business,Parkway,Whitebridge,2.8,Errand/Supplies,Sunday,June,Parkway - Whitebridge,21.0,21.0,True,False
2016-06-13 05:23:00,2016-06-13 05:42:00,Business,Cary,Morrisville,8.4,Meal/Entertain,Monday,June,Cary - Morrisville,19.0,5.0,False,False
2016-06-13 14:17:00,2016-06-13 14:46:00,Business,Oakland,Emeryville,13.2,Meeting,Monday,June,Oakland - Emeryville,29.0,14.0,False,False
2016-06-13 18:08:00,2016-06-13 18:47:00,Business,Emeryville,Berkeley,3.9,Meal/Entertain,Monday,June,Emeryville - Berkeley,39.0,18.0,False,False
2016-06-13 18:54:00,2016-06-13 19:23:00,Business,Berkeley,Oakland,5.1,Meal/Entertain,Monday,June,Berkeley - Oakland,29.0,18.0,False,False
2016-06-13 20:00:00,2016-06-13 20:05:00,Business,Oakland,Unknown Location,5.2,Customer Visit,Monday,June,Oakland - Unknown Location,5.0,20.0,False,False
2016-06-14 12:03:00,2016-06-14 12:21:00,Business,Emeryville,San Francisco,9.8,Meeting,Tuesday,June,Emeryville - San Francisco,18.0,12.0,False,False
2016-06-14 16:09:00,2016-06-14 16:39:00,Business,San Francisco,Emeryville,11.6,Meeting,Tuesday,June,San Francisco - Emeryville,30.0,16.0,False,False
2016-06-14 17:15:00,2016-06-14 17:24:00,Business,Emeryville,Oakland,5.1,Meeting,Tuesday,June,Emeryville - Oakland,9.0,17.0,False,False
2016-06-14 17:27:00,2016-06-14 17:57:00,Business,Downtown,Bay Farm Island,9.3,Errand/Supplies,Tuesday,June,Downtown - Bay Farm Island,30.0,17.0,False,False
2016-06-15 01:46:00,2016-06-15 02:06:00,Business,Kenner,New Orleans,12.4,Between Offices,Wednesday,June,Kenner - New Orleans,20.0,1.0,False,False
2016-06-15 15:26:00,2016-06-15 15:34:00,Business,CBD,Lower Garden District,1.9,Between Offices,Wednesday,June,CBD - Lower Garden District,8.0,15.0,False,False
2016-06-15 16:37:00,2016-06-15 17:02:00,Business,Lower Garden District,Lakeview,6.4,Customer Visit,Wednesday,June,Lower Garden District - Lakeview,25.0,16.0,False,False
2016-06-15 17:29:00,2016-06-15 17:49:00,Personal,Lakeview,Storyville,5.5,Meeting,Wednesday,June,Lakeview - Storyville,20.0,17.0,False,False
2016-06-15 19:52:00,2016-06-15 19:58:00,Business,Storyville,Faubourg Marigny,1.5,Meal/Entertain,Wednesday,June,Storyville - Faubourg Marigny,6.0,19.0,False,False
2016-06-16 13:36:00,2016-06-16 14:30:00,Business,New Orleans,Metairie,14.5,Meeting,Thursday,June,New Orleans - Metairie,54.0,13.0,False,False
2016-06-16 14:42:00,2016-06-16 14:46:00,Business,Metairie,Kenner,2.7,Meeting,Thursday,June,Metairie - Kenner,4.0,14.0,False,False
2016-06-16 15:17:00,2016-06-16 15:41:00,Business,Kenner,New Orleans,15.0,Meeting,Thursday,June,Kenner - New Orleans,24.0,15.0,False,False
2016-06-16 19:39:00,2016-06-16 19:56:00,Business,New Orleans,Kenner,12.9,Meeting,Thursday,June,New Orleans - Kenner,17.0,19.0,False,False
2016-06-16 21:43:00,2016-06-16 21:56:00,Business,Kenner,New Orleans,13.6,Meeting,Thursday,June,Kenner - New Orleans,13.0,21.0,False,False
2016-06-17 16:11:00,2016-06-17 16:44:00,Business,New Orleans,Kenner,12.2,Meeting,Friday,June,New Orleans - Kenner,33.0,16.0,False,False
2016-06-18 00:29:00,2016-06-18 00:51:00,Business,Morrisville,Cary,8.7,Meeting,Saturday,June,Morrisville - Cary,22.0,0.0,True,False
2016-06-19 02:39:00,2016-06-19 02:50:00,Business,Cary,Raleigh,6.0,Meeting,Sunday,June,Cary - Raleigh,11.0,2.0,True,False
2016-06-19 05:51:00,2016-06-19 06:00:00,Business,Raleigh,Cary,5.9,Meeting,Sunday,June,Raleigh - Cary,9.0,5.0,True,False
2016-06-21 15:39:00,2016-06-21 16:08:00,Business,Cary,Raleigh,19.3,Meeting,Tuesday,June,Cary - Raleigh,29.0,15.0,False,False
2016-06-21 17:11:00,2016-06-21 18:02:00,Business,Raleigh,Cary,16.6,Meal/Entertain,Tuesday,June,Raleigh - Cary,51.0,17.0,False,False
2016-06-24 10:41:00,2016-06-24 10:57:00,Business,Whitebridge,Waverly Place,7.1,Meal/Entertain,Friday,June,Whitebridge - Waverly Place,16.0,10.0,False,False
2016-06-24 11:54:00,2016-06-24 12:01:00,Business,Waverly Place,Macgregor Downs,2.1,Meal/Entertain,Friday,June,Waverly Place - Macgregor Downs,7.0,11.0,False,False
2016-06-24 12:19:00,2016-06-24 12:37:00,Business,Cary,Raleigh,8.6,Errand/Supplies,Friday,June,Cary - Raleigh,18.0,12.0,False,False
2016-06-24 12:50:00,2016-06-24 13:12:00,Business,Raleigh,Morrisville,9.0,Errand/Supplies,Friday,June,Raleigh - Morrisville,22.0,12.0,False,False
2016-06-24 13:18:00,2016-06-24 13:27:00,Business,Morrisville,Cary,3.1,Errand/Supplies,Friday,June,Morrisville - Cary,9.0,13.0,False,False
2016-06-24 14:01:00,2016-06-24 14:20:00,Business,Cary,Morrisville,8.4,Temporary Site,Friday,June,Cary - Morrisville,19.0,14.0,False,False
2016-06-24 20:44:00,2016-06-24 21:02:00,Business,Kenner,New Orleans,12.8,Meeting,Friday,June,Kenner - New Orleans,18.0,20.0,False,False
2016-06-25 09:03:00,2016-06-25 09:12:00,Business,CBD,Bywater,4.5,Meeting,Saturday,June,CBD - Bywater,9.0,9.0,True,False
2016-06-25 09:15:00,2016-06-25 10:08:00,Business,New Orleans,Chalmette,11.8,Between Offices,Saturday,June,New Orleans - Chalmette,53.0,9.0,True,False
2016-06-25 10:18:00,2016-06-25 10:25:00,Business,Chalmette,Arabi,1.1,Errand/Supplies,Saturday,June,Chalmette - Arabi,7.0,10.0,True,False
2016-06-25 10:50:00,2016-06-25 11:18:00,Business,Arabi,Metairie,17.0,Meal/Entertain,Saturday,June,Arabi - Metairie,28.0,10.0,True,False
2016-06-25 11:25:00,2016-06-25 11:34:00,Business,Pontchartrain Shores,Pontchartrain Shores,1.7,Meeting,Saturday,June,Pontchartrain Shores - Pontchartrain Shores,9.0,11.0,True,False
2016-06-25 11:53:00,2016-06-25 13:21:00,Business,Metairie,New Orleans,15.5,Meeting,Saturday,June,Metairie - New Orleans,88.0,11.0,True,False
2016-06-25 19:47:00,2016-06-25 19:58:00,Business,Storyville,Marigny,1.6,Meeting,Saturday,June,Storyville - Marigny,11.0,19.0,True,False
2016-06-25 23:19:00,2016-06-25 23:26:00,Business,Marigny,Storyville,1.5,Meeting,Saturday,June,Marigny - Storyville,7.0,23.0,True,False
2016-06-26 17:43:00,2016-06-26 18:18:00,Business,New Orleans,Kenner,12.6,Meeting,Sunday,June,New Orleans - Kenner,35.0,17.0,True,False
2016-06-26 18:45:00,2016-06-26 19:12:00,Business,Pontchartrain Shores,Pontchartrain Shores,4.8,Meeting,Sunday,June,Pontchartrain Shores - Pontchartrain Shores,27.0,18.0,True,False
2016-06-26 19:41:00,2016-06-26 19:50:00,Business,Kenner,Kenner,2.2,Meeting,Sunday,June,Kenner - Kenner,9.0,19.0,True,False
2016-06-26 21:14:00,2016-06-26 21:42:00,Business,Kenner,New Orleans,13.0,Meeting,Sunday,June,Kenner - New Orleans,28.0,21.0,True,False
2016-06-27 07:37:00,2016-06-27 08:48:00,Business,New Orleans,Covington,46.9,Meeting,Monday,June,New Orleans - Covington,71.0,7.0,False,True
2016-06-27 08:51:00,2016-06-27 09:00:00,Business,Covington,Covington,2.5,Meeting,Monday,June,Covington - Covington,9.0,8.0,False,False
2016-06-27 09:05:00,2016-06-27 09:33:00,Business,Covington,Covington,8.6,Meeting,Monday,June,Covington - Covington,28.0,9.0,False,False
2016-06-27 09:43:00,2016-06-27 10:08:00,Business,Covington,Covington,5.2,Meeting,Monday,June,Covington - Covington,25.0,9.0,False,False
2016-06-27 10:22:00,2016-06-27 10:39:00,Business,Covington,Covington,7.6,Meeting,Monday,June,Covington - Covington,17.0,10.0,False,False
2016-06-27 10:51:00,2016-06-27 10:58:00,Business,Covington,Covington,1.8,Meeting,Monday,June,Covington - Covington,7.0,10.0,False,False
2016-06-27 11:06:00,2016-06-27 11:24:00,Business,Covington,Mandeville,4.7,Meeting,Monday,June,Covington - Mandeville,18.0,11.0,False,False
2016-06-27 11:30:00,2016-06-27 11:42:00,Business,Mandeville,Mandeville,2.8,Meeting,Monday,June,Mandeville - Mandeville,12.0,11.0,False,False
2016-06-27 12:22:00,2016-06-27 13:02:00,Business,Mandeville,Metairie,30.0,Meeting,Monday,June,Mandeville - Metairie,40.0,12.0,False,True
2016-06-27 13:56:00,2016-06-27 14:05:00,Business,Metairie,Kenner,4.4,Meeting,Monday,June,Metairie - Kenner,9.0,13.0,False,False
2016-06-27 21:09:00,2016-06-27 21:19:00,Business,Jamestown Court,Jamestown Court,1.0,Meeting,Monday,June,Jamestown Court - Jamestown Court,10.0,21.0,False,False
2016-06-28 00:48:00,2016-06-28 01:05:00,Business,Morrisville,Cary,8.2,Customer Visit,Tuesday,June,Morrisville - Cary,17.0,0.0,False,False
2016-06-28 20:13:00,2016-06-28 20:33:00,Business,Cary,Durham,10.4,Meeting,Tuesday,June,Cary - Durham,20.0,20.0,False,False
2016-06-28 23:34:00,2016-06-28 23:59:00,Business,Durham,Cary,9.9,Meeting,Tuesday,June,Durham - Cary,25.0,23.0,False,False
2016-06-29 08:56:00,2016-06-29 09:24:00,Business,Cary,Morrisville,7.3,Meeting,Wednesday,June,Cary - Morrisville,28.0,8.0,False,False
2016-06-29 10:22:00,2016-06-29 10:38:00,Business,Morrisville,Cary,7.4,Meeting,Wednesday,June,Morrisville - Cary,16.0,10.0,False,False
2016-06-29 11:49:00,2016-06-29 11:51:00,Business,Whitebridge,Westpark Place,1.6,Meeting,Wednesday,June,Whitebridge - Westpark Place,2.0,11.0,False,False
2016-06-29 12:11:00,2016-06-29 12:16:00,Business,Westpark Place,Whitebridge,1.8,Meeting,Wednesday,June,Westpark Place - Whitebridge,5.0,12.0,False,False
2016-06-29 20:11:00,2016-06-29 20:29:00,Business,Cary,Durham,10.4,Meeting,Wednesday,June,Cary - Durham,18.0,20.0,False,False
2016-06-29 23:38:00,2016-06-30 00:00:00,Business,Durham,Cary,9.9,Meeting,Wednesday,June,Durham - Cary,22.0,23.0,False,False
2016-06-30 20:09:00,2016-06-30 20:26:00,Business,Cary,Durham,9.9,Meeting,Thursday,June,Cary - Durham,17.0,20.0,False,False
2016-07-01 00:00:00,2016-07-01 00:25:00,Business,Durham,Cary,9.9,Meeting,Friday,July,Durham - Cary,25.0,0.0,False,False
2016-07-01 09:34:00,2016-07-01 09:57:00,Business,Cary,Raleigh,13.3,Meeting,Friday,July,Cary - Raleigh,23.0,9.0,False,False
2016-07-01 12:36:00,2016-07-01 13:00:00,Business,Raleigh,Cary,11.3,Meeting,Friday,July,Raleigh - Cary,24.0,12.0,False,False
2016-07-01 20:06:00,2016-07-01 20:24:00,Business,Cary,Durham,10.5,Meeting,Friday,July,Cary - Durham,18.0,20.0,False,False
2016-07-01 23:48:00,2016-07-02 00:09:00,Business,Durham,Cary,9.9,Meeting,Friday,July,Durham - Cary,21.0,23.0,False,False
2016-07-02 20:18:00,2016-07-02 20:36:00,Business,Cary,Durham,10.1,Meeting,Saturday,July,Cary - Durham,18.0,20.0,True,False
2016-07-02 23:48:00,2016-07-03 00:12:00,Business,Durham,Cary,9.9,Meeting,Saturday,July,Durham - Cary,24.0,23.0,True,False
2016-07-03 00:28:00,2016-07-03 00:38:00,Business,Cary,Morrisville,3.1,Errand/Supplies,Sunday,July,Cary - Morrisville,10.0,0.0,True,False
2016-07-03 03:02:00,2016-07-03 03:08:00,Business,Morrisville,Cary,3.1,Errand/Supplies,Sunday,July,Morrisville - Cary,6.0,3.0,True,False
2016-07-03 20:00:00,2016-07-03 20:18:00,Business,Cary,Durham,9.9,Meeting,Sunday,July,Cary - Durham,18.0,20.0,True,False
2016-07-04 00:32:00,2016-07-04 00:47:00,Business,Durham,Cary,9.9,Meeting,Monday,July,Durham - Cary,15.0,0.0,False,False
2016-07-04 17:31:00,2016-07-04 17:49:00,Business,Whitebridge,Summerwinds,8.8,Meeting,Monday,July,Whitebridge - Summerwinds,18.0,17.0,False,False
2016-07-04 18:23:00,2016-07-04 18:49:00,Business,Summerwinds,Whitebridge,8.7,Temporary Site,Monday,July,Summerwinds - Whitebridge,26.0,18.0,False,False
